Frequency list: Lemma frequencies in entire "AP: comments, Guardian"
__________________

Number	Lemma	Frequency
5282	yell	9
5283	yr	9
5284	'cos	8
5285	'different'	8
5286	'if	8
5287	'law'	8
5288	'liberal'	8
5289	'they'	8
5290	16th	8
5291	18:22	8
5292	20%	8
5293	45	8
5294	95%	8
5295	ab	8
5296	abiding	8
5297	accidentally	8
5298	additionally	8
5299	advertising	8
5300	affront	8
5301	aforementioned	8
5302	agreed	8
5303	aitkenhead	8
5304	alcohol	8
5305	annihilate	8
5306	arranged	8
5307	ataaron	8
5308	ataelwyd2	8
5309	atalexlondon	8
5310	atalfrom	8
5311	atanduin	8
5312	atartvandalay316	8
5313	atcatharsis666	8
5314	atclivejw	8
5315	atconrad33	8
5316	atcriddy1979	8
5317	atdandmann	8
5318	atdeicide	8
5319	atdonkeyhotee	8
5320	atdonnawhite	8
5321	atdwightvandryver	8
5322	ateastfinchleyite	8
5323	atetonmanifesto	8
5324	atfrankfurtschool	8
5325	atgeneralelection	8
5326	atian70	8
5327	atjohhnybgood	8
5328	atjustinc	8
5329	atkatiewm	8
5330	atleicester	8
5331	atmandeleev	8
5332	atmrkiddon	8
5333	atmschin1	8
5334	atnhsworker	8
5335	atoldtymer	8
5336	atprinterink	8
5337	atproudsonofduck	8
5338	atrufushound	8
5339	atrunawaytrain	8
5340	atrupertbh	8
5341	atsolidarnosc	8
5342	atsteven	8
5343	atstraitisthegate	8
5344	atstuartrg	8
5345	atsuburbanhomeboy	8
5346	atsupernawe	8
5347	atthewash	8
5348	attoryftw	8
5349	atultimatepg	8
5350	atwatchman80	8
5351	atwendyb1	8
5352	basket	8
5353	bat	8
5354	beneficiary	8
5355	bi-sexual	8
5356	bid	8
5357	bifocal	8
5358	biggot	8
5359	bill'	8
5360	bishops	8
5361	bitch	8
5362	blunt	8
5363	bluster	8
5364	bored	8
5365	boss	8
5366	brick	8
5367	bridge	8
5368	brimstone	8
5369	broadcast	8
5370	bureaucracy	8
5371	bygone	8
5372	casual	8
5373	causation	8
5374	cave	8
5375	champagne	8
5376	charlatan	8
5377	child-rearing	8
5378	childbearing	8
5379	childbirth	8
5380	children	8
5381	choir	8
5382	choosing	8
5383	chunk	8
5384	churlish	8
5385	circular	8
5386	citation	8
5387	claimant	8
5388	classification	8
5389	clause'	8
5390	client	8
5391	cliff	8
5392	clog	8
5393	coat	8
5394	cohabiting	8
5395	competition	8
5396	complementarity	8
5397	complicate	8
5398	computer	8
5399	conflation	8
5400	conformity	8
5401	congress	8
5402	consanguinity	8
5403	consciousness	8
5404	consumate	8
5405	contributor	8
5406	convey	8
5407	corinthians	8
5408	corruption	8
5409	craig	8
5410	creepy	8
5411	cretin	8
5412	criticize	8
5413	crumb	8
5414	cutting	8
5415	darling	8
5416	decry	8
5417	dedicate	8
5418	definite	8
5419	demonise	8
5420	designate	8
5421	detest	8
5422	deuteronomy	8
5423	devoted	8
5424	digging	8
5425	dip	8
5426	director	8
5427	dis-establishment	8
5428	discontent	8
5429	dishonesty	8
5430	disruptive	8
5431	distinctly	8
5432	diversionary	8
5433	don't.	8
5434	dose	8
5435	dutch	8
5436	ease	8
5437	economist	8
5438	edl	8
5439	educated	8
5440	emphasis	8
5441	en	8
5442	endure	8
5443	enslave	8
5444	entirety	8
5445	entity	8
5446	epitome	8
5447	equalisation	8
5448	ergo	8
5449	fabulous	8
5450	factual	8
5451	fag	8
5452	faint	8
5453	fanatic	8
5454	fare	8
5455	farrage	8
5456	feeble	8
5457	fiance	8
5458	filth	8
5459	flip	8
5460	flog	8
5461	fortunate	8
5462	foul	8
5463	frightening	8
5464	frown	8
5465	garage	8
5466	ge	8
5467	gospels	8
5468	govt.	8
5469	graun	8
5470	grotesque	8
5471	handful	8
5472	harass	8
5473	heckle	8
5474	heir'	8
5475	helmet	8
5476	herd	8
5477	hire	8
5478	hm	8
5479	hmmmm	8
5480	horrify	8
5481	https	8
5482	hysterectomy	8
5483	illegitimate	8
5484	imminent	8
5485	impediment	8
5486	impregnate	8
5487	inaccurate	8
5488	indefensible	8
5489	industrial	8
5490	inept	8
5491	infect	8
5492	info	8
5493	input	8
5494	inspire	8
5495	institutional	8
5496	instrument	8
5497	intimacy	8
5498	intrinsic	8
5499	invariably	8
5500	it'	8
5501	jc	8
5502	jeer	8
5503	jerk	8
5504	jerusalem	8
5505	keith	8
5506	keyboard	8
5507	killer	8
5508	knife	8
5509	korea	8
5510	landscape	8
5511	laughing	8
5512	lawfully	8
5513	lightly	8
5514	likelihood	8
5515	loveless	8
5516	majority'	8
5517	maker	8
5518	map	8
5519	marginal	8
5520	maryland	8
5521	maternity	8
5522	maximum	8
5523	medicine	8
5524	methinks	8
5525	mexico	8
5526	mild	8
5527	mindless	8
5528	minefield	8
5529	mobility	8
5530	modernity	8
5531	monger	8
5532	monster	8
5533	mosques	8
5534	mount	8
5535	myriad	8
5536	mystery	8
5537	needlessly	8
5538	nephew	8
5539	nf	8
5540	niece	8
5541	nurse	8
5542	nutjob	8
5543	observer	8
5544	obsess	8
5545	october	8
5546	oddly	8
5547	oneself	8
5548	oppressive	8
5549	originate	8
5550	orphan	8
5551	outweigh	8
5552	pale	8
5553	panel	8
5554	paranoid	8
5555	partake	8
5556	patently	8
5557	patriarch	8
5558	penny	8
5559	pernicious	8
5560	pesky	8
5561	philosophical	8
5562	pillar	8
5563	pin	8
5564	plead	8
5565	poke	8
5566	pour	8
5567	pre	8
5568	preposterous	8
5569	presently	8
5570	projection	8
5571	promising	8
5572	prosecution	8
5573	purge	8
5574	puzzled	8
5575	q.	8
5576	quaint	8
5577	qualification	8
5578	query	8
5579	quicker	8
5580	quiz	8
5581	railway	8
5582	rally	8
5583	realistic	8
5584	realm	8
5585	refute	8
5586	regain	8
5587	reluctant	8
5588	reminder	8
5589	resident	8
5590	retirement	8
5591	revenue	8
5592	right-handed	8
5593	rising	8
5594	robust	8
5595	romanian	8
5596	rough	8
5597	sabotage	8
5598	salmond	8
5599	sand	8
5600	satan	8
5601	saunderson-cross	8
5602	scene	8
5603	scholar	8
5604	scriptural	8
5605	sequitur	8
5606	serial	8
5607	seriousness	8
5608	settlement	8
5609	shambles	8
5610	shove	8
5611	shy	8
5612	signature	8
5613	sixth	8
5614	sketch	8
5615	slice	8
5616	sociological	8
5617	sop	8
5618	sparrow	8
5619	squabble	8
5620	static	8
5621	staunch	8
5622	stem	8
5623	strain	8
5624	strasbourg	8
5625	sub-category	8
5626	subvert	8
5627	succinctly	8
5628	supernatural	8
5629	symbolism	8
5630	syria	8
5631	tad	8
5632	tale	8
5633	tarnish	8
5634	teenager	8
5635	tempt	8
5636	tennis	8
5637	tesco	8
5638	theocratic	8
5639	thirdly	8
5640	tho	8
5641	timing	8
5642	torah	8
5643	tragic	8
5644	transport	8
5645	tread	8
5646	treaty	8
5647	trousers	8
5648	under-16	8
5649	underlying	8
5650	unstable	8
5651	unthinking	8
5652	upside	8
5653	uptake	8
5654	utopia	8
5655	vaguely	8
5656	vatican	8
5657	veil	8
5658	versus	8
5659	victimise	8
5660	victimised	8
5661	vikinghusting	8
5662	visa	8
5663	visitation	8
5664	weather	8
5665	webb	8
5666	well-being	8
5667	wheel	8
5668	wholesale	8
5669	wildly	8
5670	williams	8
5671	workfare	8
5672	worm	8
5673	worst	8
5674	wound	8
5675	yea	8
5676	zebra	8
5677	-v-	7
5678	'god	7
5679	'homophobia'	7
5680	'homophobic'	7
5681	'my	7
5682	'parent	7
5683	'social	7
5684	'society'	7
5685	'swivel-eyed	7
5686	'why	7
5687	1990	7
5688	2,000	7
5689	2%	7
5690	2015.	7
5691	29	7
5692	300	7
5693	38	7
5694	3rd	7
5695	45%	7
5696	5:33pm	7
5697	60%	7
5698	75	7
5699	90%	7
5700	abbey	7
5701	abnormality	7
5702	absurdum	7
5703	abuser	7
5704	accomplish	7
5705	adjective	7
5706	adulthood	7
5707	advanced	7
5708	adversely	7
5709	advert	7
5710	ahh	7
5711	aka	7
5712	alas	7
5713	ali	7
5714	alleged	7
5715	ambiguity	7
5716	amused	7
5717	amusement	7
5718	apocalypse	7
5719	appointment	7
5720	apt	7
5721	arab	7
5722	arbitrarily	7
5723	asia	7
5724	asian	7
5725	assisted	7
5726	associations	7
5727	astound	7
5728	at4hd93kiw	7
5729	atagent0060	7
5730	atajs003	7
5731	atalfster	7
5732	atalicanteann	7
5733	atantiloak	7
5734	atbeadster	7
5735	atbigbadwolf	7
5736	atbikeface0	7
5737	atcaptginger	7
5738	atchalcedon	7
5739	atchoosedeath	7
5740	atcooper2345	7
5741	atcynicuscuratoris	7
5742	atdarreninchester	7
5743	atdavid	7
5744	atdickiedickdock	7
5745	atdismantletrident	7
5746	atgav67	7
5747	atgrumpyben	7
5748	athacklesup	7
5749	athetroandproud	7
5750	atiamsherlock	7
5751	atiftheseshadow	7
5752	atillusionoffairness	7
5753	atitakuera	7
5754	atjimthefish	7
5755	atjjaacccchhaann	7
5756	atjtstone	7
5757	atkickinthenad	7
5758	atlondon3000	7
5759	atmajentah	7
5760	atmatthewleegibbs	7
5761	atmaughanlibrary	7
5762	atmikeybhoy	7
5763	atnaugsia	7
5764	atnotjarvis	7
5765	atotherpleasespecify	7
5766	atpaulfromyorkshire	7
5767	atpaulhalsall	7
5768	atrag	7
5769	atraniat	7
5770	atredbanjoblue	7
5771	atrholburn	7
5772	atrogerothornhill	7
5773	atscepticmike	7
5774	atsimonghent	7
5775	atsirmoonface	7
5776	atslumpy	7
5777	atsolidsquid	7
5778	atspinneroo	7
5779	atstivbator	7
5780	atszwalby	7
5781	attdlx	7
5782	attheheartbreakkid	7
5783	attynlamzic	7
5784	atukip4britain	7
5785	atwaterfall12	7
5786	atwillcarter	7
5787	authentic	7
5788	aw	7
5789	aye	7
5790	ayrshire	7
5791	badge	7
5792	baffle	7
5793	baffling	7
5794	banana	7
5795	bankrupt	7
5796	barmy	7
5797	baseless	7
5798	beauty	7
5799	beforehand	7
5800	beggar	7
5801	bertrand	7
5802	bigotted	7
5803	birthday	7
5804	blessed	7
5805	bold	7
5806	bollox	7
5807	bonus	7
5808	botherer	7
5809	bourgeois	7
5810	bs	7
5811	bug	7
5812	bungalow	7
5813	burrowes	7
5814	calculation	7
5815	canonical	7
5816	catch23	7
5817	censor	7
5818	center	7
5819	ceremonial	7
5820	chat	7
5821	chip	7
5822	christen	7
5823	christendom	7
5824	christening	7
5825	circa	7
5826	clarity	7
5827	classy	7
5828	clip	7
5829	co	7
5830	cof	7
5831	colin	7
5832	collect	7
5833	columnist	7
5834	comedian	7
5835	commentary	7
5836	compatible	7
5837	compensation	7
5838	component	7
5839	conceptually	7
5840	concubine	7
5841	conflicting	7
5842	conquer	7
5843	conscious	7
5844	constrain	7
5845	contemptible	7
5846	contend	7
5847	correspondent	7
5848	crappy	7
5849	crave	7
5850	crew	7
5851	crop	7
5852	crusade	7
5853	curve	7
5854	cynicism	7
5855	damned	7
5856	dearly	7
5857	defensive	7
5858	defy	7
5859	deluded	7
5860	denier	7
5861	derision	7
5862	descend	7
5863	determined	7
5864	detriment	7
5865	device	7
5866	dictator	7
5867	dim	7
5868	diminution	7
5869	ding	7
5870	disable	7
5871	disadvantaged	7
5872	disbelief	7
5873	discard	7
5874	disciplinary	7
5875	discredit	7
5876	disproportionate	7
5877	dm	7
5878	doesn't.	7
5879	dong	7
5880	donohoe	7
5881	driver	7
5882	drum	7
5883	dude	7
5884	dynamics	7
5885	eileen	7
5886	embed	7
5887	endlessly	7
5888	enforcement	7
5889	eternity	7
5890	eurovision	7
5891	excite	7
5892	expansion	7
5893	expediency	7
5894	exploitation	7
5895	extant	7
5896	extensive	7
5897	extinction	7
5898	extra-marital	7
5899	f**k	7
5900	facile	7
5901	facilitate	7
5902	factually	7
5903	fascinate	7
5904	fierce	7
5905	fist	7
5906	flick	7
5907	foam	7
5908	folly	7
5909	footnote	7
5910	ford	7
5911	formality	7
5912	francis	7
5913	freezing	7
5914	frustration	7
5915	fyi	7
5916	garner	7
5917	gas	7
5918	gendered	7
5919	genius	7
5920	gesture	7
5921	giles	7
5922	goalpost	7
5923	goodbye	7
5924	granny	7
5925	grossly	7
5926	hack	7
5927	halal	7
5928	harbour	7
5929	hardcore	7
5930	haven	7
5931	havent	7
5932	hearing	7
5933	heckler	7
5934	heed	7
5935	hijacked	7
5936	hill	7
5937	hitch	7
5938	honor	7
5939	hooray	7
5940	horrific	7
5941	hound	7
5942	howe	7
5943	hull	7
5944	humane	7
5945	humble	7
5946	hunger	7
5947	hurry	7
5948	hurtful	7
5949	hypercritical	7
5950	hypothetical	7
5951	i.e	7
5952	illusion	7
5953	implied	7
5954	imposition	7
5955	impossibility	7
5956	in/out	7
5957	inbreeding	7
5958	incredible	7
5959	india	7
5960	indifference	7
5961	infer	7
5962	infighting	7
5963	informal	7
5964	infrastructure	7
5965	initiate	7
5966	injury	7
5967	insignificant	7
5968	insinuate	7
5969	inspired	7
5970	institutionalise	7
5971	integrate	7
5972	interviewer	7
5973	jackboot	7
5974	jjc100	7
5975	junk	7
5976	killing	7
5977	kings	7
5978	kinnock	7
5979	leaf	7
5980	lean	7
5981	learning	7
5982	leftie	7
5983	lest	7
5984	lets	7
5985	lever	7
5986	lgb	7
5987	liberation	7
5988	licence	7
5989	liken	7
5990	liking	7
5991	lincolnshire	7
5992	listing	7
5993	loathe	7
5994	losing	7
5995	lousy	7
5996	lurk	7
5997	lying	7
5998	magical	7
5999	male-female	7
6000	management	7
6001	mandelson	7
6002	manifestation	7
6003	marker	7
6004	matey	7
6005	matrimonial	7
6006	mentality	7
6007	milton	7
6008	minstrel	7
6009	misread	7
6010	missile	7
6011	misuse	7
6012	mode	7
6013	mohammed	7
6014	mps.	7
6015	murderer	7
6016	mysterious	7
6017	name-calling	7
6018	nastiness	7
6019	neatly	7
6020	niche	7
6021	nigh	7
6022	nip	7
6023	noisy	7
6024	novel	7
6025	november	7
6026	observance	7
6027	octogenarian	7
6028	oldbathrobe	7
6029	oliver	7
6030	outlet	7
6031	outnumber	7
6032	paid	7
6033	pakistan	7
6034	pan	7
6035	pandora	7
6036	paradigm	7
6037	parasite	7
6038	parishioner	7
6039	partisan	7
6040	pave	7
6041	peaceful	7
6042	peak	7
6043	peddle	7
6044	permanently	7
6045	persecuted	7
6046	phil	7
6047	pillory	7
6048	pinch	7
6049	plague	7
6050	plainly	7
6051	plethora	7
6052	poisonous	7
6053	poland	7
6054	polarity	7
6055	pollster	7
6056	potato	7
6057	pram	7
6058	precedence	7
6059	predictable	7
6060	princess	7
6061	probability	7
6062	progressively	7
6063	prominent	7
6064	proven	7
6065	psalm	7
6066	publication	7
6067	purchase	7
6068	purse	7
6069	pursuit	7
6070	qualm	7
6071	questionable	7
6072	rabidly	7
6073	raging	7
6074	rationale	7
6075	raving	7
6076	readership	7
6077	reap	7
6078	reconsider	7
6079	rectify	7
6080	reformed	7
6081	reinstate	7
6082	reiterate	7
6083	remainder	7
6084	reorganisation	7
6085	repetition	7
6086	replacement	7
6087	reporting	7
6088	repress	7
6089	repulsive	7
6090	required	7
6091	reservation	7
6092	respectively	7
6093	respondent	7
6094	retire	7
6095	revolt	7
6096	revolutionary	7
6097	river	7
6098	rose	7
6099	roy	7
6100	same-race	7
6101	savage	7
6102	saving	7
6103	scapegoat	7
6104	scrape	7
6105	sermon	7
6106	shore	7
6107	sickening	7
6108	sigh	7
6109	signal	7
6110	simpleton	7
6111	smokescreen	7
6112	snap	7
6113	spanner	7
6114	speaking	7
6115	specious	7
6116	spectator	7
6117	spirited	7
6118	spokesperson	7
6119	st.	7
6120	stab	7
6121	steam	7
6122	stifle	7
6123	stipulate	7
6124	ston	7
6125	stride	7
6126	strive	7
6127	stumbling	7
6128	subset	7
6129	sucker	7
6130	suffolk	7
6131	suitable	7
6132	summarise	7
6133	super	7
6134	surrender	7
6135	sway	7
6136	tabloid	7
6137	taint	7
6138	talent	7
6139	tamper	7
6140	tangled	7
6141	tantamount	7
6142	temerity	7
6143	temptation	7
6144	tension	7
6145	terrorist	7
6146	testimony	7
6147	texas	7
6148	theoretical	7
6149	theyre	7
6150	thief	7
6151	thirteen	7
6152	thomas	7
6153	tight	7
6154	tip	7
6155	tosh	7
6156	training	7
6157	transaction	7
6158	tribunal	7
6159	tried	7
6160	trip	7
6161	truck	7
6162	turd	7
6163	twiglette	7
6164	twin	7
6165	two-faced	7
6166	typing	7
6167	u-turn	7
6168	u.k.	7
6169	unchanged	7
6170	undo	7
6171	uni	7
6172	uniting	7
6173	unthinkable	7
6174	unwise	7
6175	unworthy	7
6176	valley	7
6177	vanish	7
6178	veiled	7
6179	venture	7
6180	verge	7
6181	victimisation	7
6182	violently	7
6183	visiting	7
6184	vitriol	7
6185	voltaire	7
6186	warped	7
6187	web	7
6188	wellingborough	7
6189	wendy	7
6190	wheelchair	7
6191	whosoever	7
6192	wife/husband	7
6193	wither	7
6194	workable	7
6195	xenophobia	7
6196	yield	7
6197	youve	7
6198	---	6
6199	----	6
6200	'all	6
6201	'argument	6
6202	'equal'	6
6203	'freedom	6
6204	'just	6
6205	'man	6
6206	'modernising'	6
6207	'moral'	6
6208	'one	6
6209	'partner'	6
6210	'people	6
6211	'swivel	6
6212	'two	6
6213	****	6
6214	*is*	6
6215	+9	6
6216	15%	6
6217	1837	6
6218	18th	6
6219	1930	6
6220	1992	6
6221	25%	6
6222	27	6
6223	34	6
6224	35%	6
6225	5th	6
6226	8%	6
6227	99.99%	6
6228	aboard	6
6229	accelerate	6
6230	accompany	6
6231	accountability	6
6232	ace	6
6233	adjustment	6
6234	administer	6
6235	adulterous	6
6236	affirm	6
6237	aggressively	6
6238	ahem	6
6239	ahve	6
6240	allege	6
6241	almighty	6
6242	amrriage	6
6243	anecdote	6
6244	anti-equality	6
6245	anti-eu	6
6246	anticipate	6
6247	antiquated	6
6248	antithesis	6
6249	antrim	6
6250	anyhow	6
6251	ape	6
6252	appallingly	6
6253	applause	6
6254	arabia	6
6255	aristotle	6
6256	asap	6
6257	assist	6
6258	assistance	6
6259	assistant	6
6260	ataffirmative	6
6261	atalpujjaran	6
6262	atanenome6	6
6263	atanonrog	6
6264	ataustralian2	6
6265	atbiglampbitter	6
6266	atbigredroo	6
6267	atbigscottishal	6
6268	atbochi	6
6269	atbrian	6
6270	atcaravanserai	6
6271	atcloney	6
6272	atcoollondoner	6
6273	atcotswoldfarmer	6
6274	atcymrugel	6
6275	atcynricsaxon	6
6276	atdannorth	6
6277	atdesperatedaniel	6
6278	atdirtyoldriver	6
6279	atdormant4	6
6280	atdryemocke	6
6281	atdubo6524	6
6282	atearlofbrigund	6
6283	ated	6
6284	ateminexion	6
6285	atfiction	6
6286	atfightcoalitionforce	6
6287	atfletcherchristian	6
6288	atgeoffreyalderman	6
6289	atgeoffwhit	6
6290	atgolomannfan	6
6291	atgroovemaneuver	6
6292	atgrumpysometime	6
6293	atgulfstream5	6
6294	athughakston	6
6295	aticarusty	6
6296	ationie	6
6297	atishowerdaily	6
6298	atjackwilshere10	6
6299	atjgrossman	6
6300	atjobberskald	6
6301	atjohannesgutenberg	6
6302	atlasotochka	6
6303	atlee	6
6304	atlesterjone	6
6305	atlimu	6
6306	atlittlepump	6
6307	atluckyjimmy	6
6308	atlushd1959	6
6309	atmanctofu	6
6310	atmcscotty	6
6311	atmetalvendetta	6
6312	atmikeclifford	6
6313	atmmtrock	6
6314	atmortice	6
6315	atneil	6
6316	atneuronmaker	6
6317	atnorwichnob	6
6318	atpantokrator	6
6319	atpinheadangel	6
6320	atpizzare	6
6321	atrawnger	6
6322	atrfyork	6
6323	atrichmondecology	6
6324	atrichvsworld	6
6325	atrith11	6
6326	atrodgerthedodger	6
6327	atrosybeeme	6
6328	atsalamandertome	6
6329	atsamsite	6
6330	atskep13	6
6331	atskipperden	6
6332	atsmokethis	6
6333	atsolomongursky	6
6334	atsteven25	6
6335	atstonk	6
6336	atstrictlysid	6
6337	atstrummer	6
6338	attabletop	6
6339	attendant	6
6340	attheeclectic	6
6341	atthesabbath	6
6342	atthinkformyself	6
6343	atthornbush	6
6344	attobylatimer	6
6345	atuncleclauclau	6
6346	atvalerieselden	6
6347	atwhitestep	6
6348	atwildejamey	6
6349	atwrinlkedweasel	6
6350	atyahyah	6
6351	atzorander	6
6352	authoritative	6
6353	av	6
6354	awake	6
6355	awesome	6
6356	backside	6
6357	baker	6
6358	barrixine	6
6359	bathroom	6
6360	bc	6
6361	bean	6
6362	beast	6
6363	belfast	6
6364	belt	6
6365	benign	6
6366	betraye	6
6367	beware	6
6368	bitterness	6
6369	bjerkley	6
6370	bleeding	6
6371	bonding	6
6372	borderline	6
6373	bottomley	6
6374	bounce	6
6375	bowl	6
6376	bowles	6
6377	bracket	6
6378	breathe	6
6379	breeding	6
6380	britains	6
6381	brogan	6
6382	bush	6
6383	c'm	6
6384	cackle	6
6385	callmedave	6
6386	cam	6
6387	campaigning	6
6388	campbell	6
6389	carbon	6
6390	carey	6
6391	carpet	6
6392	carta	6
6393	cath	6
6394	cautious	6
6395	ceremonies	6
6396	certify	6
6397	chaotic	6
6398	charter	6
6399	chew	6
6400	church'	6
6401	civilian	6
6402	civility	6
6403	claptrap	6
6404	clash	6
6405	close-minded	6
6406	cloth	6
6407	codify	6
6408	coffee	6
6409	coincidence	6
6410	commonsense	6
6411	commonwealth	6
6412	compelling	6
6413	compliment	6
6414	conclusive	6
6415	condemnation	6
6416	consanguineous	6
6417	construction	6
6418	consume	6
6419	contaminate	6
6420	contemplate	6
6421	continually	6
6422	contrive	6
6423	controller	6
6424	converted	6
6425	cop	6
6426	cosmetic	6
6427	covert	6
6428	critique	6
6429	crying	6
6430	cull	6
6431	culminate	6
6432	customary	6
6433	dancing	6
6434	dar	6
6435	davies	6
6436	day'	6
6437	decay	6
6438	decidedly	6
6439	decree	6
6440	defined	6
6441	defunct	6
6442	degenerate	6
6443	deploy	6
6444	der	6
6445	derp	6
6446	destination	6
6447	destitute	6
6448	detestable	6
6449	devotion	6
6450	diagnose	6
6451	disarray	6
6452	discrepancy	6
6453	dismissal	6
6454	disobedience	6
6455	disown	6
6456	disparate	6
6457	disqualify	6
6458	dissonance	6
6459	distate	6
6460	disturbed	6
6461	ditto	6
6462	downward	6
6463	dramatic	6
6464	dread	6
6465	drip	6
6466	dull	6
6467	dummy	6
6468	eccentric	6
6469	educational	6
6470	efficient	6
6471	egypt	6
6472	electricity	6
6473	elegantly	6
6474	eligible	6
6475	embark	6
6476	emotive	6
6477	enfield	6
6478	enquiry	6
6479	equivalence	6
6480	ethnicity	6
6481	etymology	6
6482	euphemism	6
6483	evasion	6
6484	everytime	6
6485	exaggeration	6
6486	excluding	6
6487	execution	6
6488	exemplar	6
6489	exit	6
6490	experimental	6
6491	exploration	6
6492	extramarital	6
6493	extrapolate	6
6494	facetious	6
6495	failing	6
6496	faith-based	6
6497	falsify	6
6498	far-right	6
6499	fashionable	6
6500	feasible	6
6501	fighting	6
6502	financial/property	6
6503	firefighter	6
6504	fixate	6
6505	flello	6
6506	flippant	6
6507	flop	6
6508	flow	6
6509	fluent	6
6510	forecast	6
6511	foremost	6
6512	fornication	6
6513	fornicator	6
6514	fraction	6
6515	fraser	6
6516	freeze	6
6517	fret	6
6518	fry	6
6519	fulfill	6
6520	furore	6
6521	gag	6
6522	galloway	6
6523	gate	6
6524	gays.	6
6525	gayz	6
6526	gentle	6
6527	geoffrey	6
6528	giggle	6
6529	glee	6
6530	godparent	6
6531	gomorrah	6
6532	goose	6
6533	grandmother	6
6534	granting	6
6535	griffin	6
