Frequency list: Lemma frequencies in entire "AP: comments, Telegraph"
__________________

Number	Lemma	Frequency
1817	extremist	58
1818	follower	58
1819	forum	58
1820	global	58
1821	lesson	58
1822	pervert	58
1823	picture	58
1824	potential	58
1825	presume	58
1826	quickly	58
1827	survey	58
1828	uphold	58
1829	wont	58
1830	9	57
1831	advice	57
1832	bang	57
1833	bestiality	57
1834	breakdown	57
1835	cheap	57
1836	correctness	57
1837	cult	57
1838	dictionary	57
1839	existing	57
1840	extra	57
1841	fantasy	57
1842	field	57
1843	la	57
1844	orthodox	57
1845	penalty	57
1846	prohibit	57
1847	psychological	57
1848	pure	57
1849	recall	57
1850	restrict	57
1851	trick	57
1852	wind	57
1853	+	56
1854	amendment	56
1855	approval	56
1856	attraction	56
1857	bottom	56
1858	brit	56
1859	contribute	56
1860	discriminatory	56
1861	e.g.	56
1862	earlier	56
1863	electoral	56
1864	endorse	56
1865	fabian	56
1866	heir	56
1867	hypocrite	56
1868	implication	56
1869	indulge	56
1870	lock	56
1871	pension	56
1872	persecution	56
1873	practical	56
1874	quaker	56
1875	qualify	56
1876	skin	56
1877	tale	56
1878	title	56
1879	unique	56
1880	1%	55
1881	afford	55
1882	air	55
1883	analysis	55
1884	assure	55
1885	circle	55
1886	convince	55
1887	malcolm	55
1888	pity	55
1889	preserve	55
1890	professional	55
1891	provision	55
1892	regime	55
1893	resort	55
1894	sharia	55
1895	success	55
1896	visit	55
1897	28	54
1898	accommodate	54
1899	balance	54
1900	bind	54
1901	conform	54
1902	connection	54
1903	conversation	54
1904	criticise	54
1905	danger	54
1906	de	54
1907	defence	54
1908	dishonest	54
1909	effectively	54
1910	everywhere	54
1911	expectation	54
1912	inform	54
1913	latin	54
1914	o	54
1915	paragraph	54
1916	practise	54
1917	primary	54
1918	rid	54
1919	ruling	54
1920	similarly	54
1921	steal	54
1922	sun	54
1923	12	53
1924	18	53
1925	automatically	53
1926	cent	53
1927	democrat	53
1928	differently	53
1929	disappear	53
1930	expose	53
1931	fundamentally	53
1932	journalist	53
1933	obey	53
1934	peer	53
1935	revolution	53
1936	spout	53
1937	surprising	53
1938	tooth	53
1939	unnecessary	53
1940	'i	52
1941	2012	52
1942	assault	52
1943	considering	52
1944	denial	52
1945	empty	52
1946	evolutionary	52
1947	fairy	52
1948	fewer	52
1949	fix	52
1950	fund	52
1951	fundamentalist	52
1952	joy	52
1953	legitimacy	52
1954	moron	52
1955	peace	52
1956	perceive	52
1957	programme	52
1958	promotion	52
1959	rant	52
1960	relatively	52
1961	sooner	52
1962	taxpayer	52
1963	tonight	52
1964	abnormal	51
1965	appreciate	51
1966	behavior	51
1967	brand	51
1968	brave	51
1969	carefully	51
1970	creature	51
1971	delusion	51
1972	difficulty	51
1973	double	51
1974	east	51
1975	eternal	51
1976	flesh	51
1977	formal	51
1978	grasp	51
1979	henry	51
1980	incorrect	51
1981	owner	51
1982	silent	51
1983	stephen	51
1984	writing	51
1985	youth	51
1986	14	50
1987	2013	50
1988	agency	50
1989	arise	50
1990	attach	50
1991	bedroom	50
1992	blah	50
1993	board	50
1994	boring	50
1995	defect	50
1996	distraction	50
1997	et	50
1998	exchange	50
1999	fly	50
2000	implement	50
2001	inclined	50
2002	intent	50
2003	israel	50
2004	jump	50
2005	moderator	50
2006	monkey	50
2007	nail	50
2008	oblige	50
2009	penis	50
2010	remark	50
2011	romans	50
2012	solve	50
2013	tony	50
2014	toward	50
2015	ultimate	50
2016	universe	50
2017	whoever	50
2018	2000	49
2019	angry	49
2020	certificate	49
2021	compel	49
2022	compromise	49
2023	conceive	49
2024	coronation	49
2025	cure	49
2026	description	49
2027	divorced	49
2028	ear	49
2029	ethnic	49
2030	exclusion	49
2031	fancy	49
2032	fast	49
2033	fulfil	49
2034	goal	49
2035	license	49
2036	mock	49
2037	opposite-sex	49
2038	passing	49
2039	precedence	49
2040	retain	49
2041	richard	49
2042	sacred	49
2043	space	49
2044	sue	49
2045	tear	49
2046	variety	49
2047	verse	49
2048	100	48
2049	13	48
2050	anger	48
2051	arm	48
2052	behalf	48
2053	bend	48
2054	characteristic	48
2055	contraception	48
2056	cp	48
2057	damian	48
2058	dawkins	48
2059	deem	48
2060	deliberate	48
2061	enable	48
2062	fake	48
2063	fashion	48
2064	frankfurt	48
2065	green	48
2066	heterosexuality	48
2067	hopefully	48
2068	humour	48
2069	invalid	48
2070	leftist	48
2071	libdems	48
2072	lucky	48
2073	model	48
2074	mutual	48
2075	occasion	48
2076	opt	48
2077	quality	48
2078	reasoned	48
2079	reasoning	48
2080	secret	48
2081	structure	48
2082	subjective	48
2083	succeed	48
2084	successful	48
2085	superior	48
2086	tomorrow	48
2087	vatican	48
2088	aids	47
2089	arrest	47
2090	brilliant	47
2091	bugger	47
2092	capacity	47
2093	celibate	47
2094	complex	47
2095	daft	47
2096	dumb	47
2097	empire	47
2098	expert	47
2099	fruit	47
2100	goodness	47
2101	improve	47
2102	incidentally	47
2103	institute	47
2104	knock	47
2105	loon	47
2106	lust	47
2107	metropolitan	47
2108	misogyny	47
2109	posting	47
2110	re	47
2111	sack	47
2112	satisfy	47
2113	shoot	47
2114	statute	47
2115	table	47
2116	thereby	47
2117	urge	47
2118	vision	47
2119	11	46
2120	15	46
2121	21	46
2122	abide	46
2123	annul	46
2124	artificial	46
2125	blow	46
2126	buggery	46
2127	busy	46
2128	clue	46
2129	command	46
2130	contradict	46
2131	disapprove	46
2132	guilty	46
2133	hole	46
2134	inability	46
2135	inferior	46
2136	ireland	46
2137	is	46
2138	lover	46
2139	mum	46
2140	nazi	46
2141	normally	46
2142	resource	46
2143	rush	46
2144	signature	46
2145	significance	46
2146	stage	46
2147	tough	46
2148	town	46
2149	trump	46
2150	'right	45
2151	accepted	45
2152	ai	45
2153	australia	45
2154	catholicism	45
2155	consideration	45
2156	constituent	45
2157	convert	45
2158	deliver	45
2159	extent	45
2160	genesis	45
2161	hail	45
2162	intelligence	45
2163	justification	45
2164	keen	45
2165	opposed	45
2166	origin	45
2167	passage	45
2168	percent	45
2169	permanent	45
2170	porn	45
2171	pregnant	45
2172	profession	45
2173	rare	45
2174	resist	45
2175	restriction	45
2176	review	45
2177	states	45
2178	supreme	45
2179	survival	45
2180	synagogue	45
2181	theology	45
2182	tree	45
2183	worker	45
2184	16	44
2185	african	44
2186	attribute	44
2187	ball	44
2188	brigade	44
2189	career	44
2190	childish	44
2191	chum	44
2192	commandment	44
2193	communist	44
2194	corner	44
2195	custom	44
2196	d	44
2197	debase	44
2198	dinner	44
2199	disaster	44
2200	evangelical	44
2201	ii	44
2202	impression	44
2203	inside	44
2204	invite	44
2205	market	44
2206	matthew	44
2207	monogamous	44
2208	ordain	44
2209	outlaw	44
2210	pair	44
2211	pander	44
2212	pet	44
2213	pursue	44
2214	ring	44
2215	scared	44
2216	scotland	44
2217	security	44
2218	societal	44
2219	stake	44
2220	tactic	44
2221	target	44
2222	temple	44
2223	tendency	44
2224	twist	44
2225	unite	44
2226	unpleasant	44
2227	welfare	44
2228	actively	43
2229	al	43
2230	amusing	43
2231	anglicans	43
2232	assent	43
2233	bright	43
2234	bullying	43
2235	charles	43
2236	closet	43
2237	column	43
2238	congregation	43
2239	consistently	43
2240	contact	43
2241	crisis	43
2242	despise	43
2243	division	43
2244	effective	43
2245	hat	43
2246	island	43
2247	liar	43
2248	mainly	43
2249	meaningful	43
2250	millennia	43
2251	nut	43
2252	organization	43
2253	prejudiced	43
2254	promiscuous	43
2255	resign	43
2256	ride	43
2257	secondly	43
2258	skill	43
2259	spurious	43
2260	sum	43
2261	thin	43
2262	village	43
2263	virgin	43
2264	yougov	43
2265	'married'	42
2266	//www.telegraph.co.uk/new	42
2267	2011	42
2268	apologise	42
2269	card	42
2270	clean	42
2271	commentator	42
2272	confusion	42
2273	constitutional	42
2274	conviction	42
2275	dispute	42
2276	dissent	42
2277	entity	42
2278	fat	42
2279	fig	42
2280	grace	42
2281	happiness	42
2282	herring	42
2283	hospital	42
2284	illness	42
2285	legalize	42
2286	moderate	42
2287	numerous	42
2288	orient	42
2289	petty	42
2290	polling	42
2291	precedent	42
2292	publicly	42
2293	scale	42
2294	secure	42
2295	snarky	42
2296	student	42
2297	sufficient	42
2298	terrible	42
2299	till	42
2300	treaty	42
2301	x	42
2302	21st	41
2303	affection	41
2304	altogether	41
2305	analogy	41
2306	andy	41
2307	backlash	41
2308	ben	41
2309	bias	41
2310	boyfriend	41
2311	bride	41
2312	code	41
2313	con	41
2314	consistent	41
2315	counter	41
2316	cousin	41
2317	creator	41
2318	delete	41
2319	disgrace	41
2320	drag	41
2321	emotional	41
2322	evident	41
2323	exempt	41
2324	firstly	41
2325	flood	41
2326	germany	41
2327	grip	41
2328	honour	41
2329	loud	41
2330	marxism	41
2331	mary	41
2332	narrow	41
2333	pig	41
2334	prayer	41
2335	rarely	41
2336	relevance	41
2337	russia	41
2338	sanctity	41
2339	satan	41
2340	scam	41
2341	suppress	41
2342	unmarried	41
2343	vice	41
2344	violate	41
2345	widespread	41
2346	50%	40
2347	absence	40
2348	apparent	40
2349	art	40
2350	besides	40
2351	blue	40
2352	cold	40
2353	commission	40
2354	communism	40
2355	confer	40
2356	contemporary	40
2357	convenient	40
2358	copy	40
2359	correctly	40
2360	crowd	40
2361	disingenuous	40
2362	earn	40
2363	eris	40
2364	escape	40
2365	hot	40
2366	inevitably	40
2367	international	40
2368	lovely	40
2369	lower	40
2370	ludicrous	40
2371	ours	40
2372	pairing	40
2373	poster	40
2374	prevail	40
2375	primarily	40
2376	prospect	40
2377	quiet	40
2378	regulate	40
2379	slight	40
2380	soldier	40
2381	spring	40
2382	st.	40
2383	stranger	40
2384	teen	40
2385	tired	40
2386	virtue	40
2387	wage	40
2388	wreck	40
2389	yep	40
2390	beautiful	39
2391	comprehend	39
2392	consensus	39
2393	disabled	39
2394	divorcee	39
2395	enshrine	39
2396	farm	39
2397	flat	39
2398	freely	39
2399	furthermore	39
2400	guide	39
2401	innate	39
2402	interpret	39
2403	introduction	39
2404	irish	39
2405	lifetime	39
2406	marital	39
2407	mature	39
2408	merit	39
2409	motive	39
2410	nowhere	39
2411	patronising	39
2412	polygamous	39
2413	quick	39
2414	radio	39
2415	shameful	39
2416	spite	39
2417	stalin	39
2418	substitute	39
2419	throne	39
2420	trait	39
2421	trend	39
2422	wales	39
2423	weaken	39
2424	welby	39
2425	works	39
2426	'natural'	38
2427	aversion	38
2428	bound	38
2429	burden	38
2430	confused	38
2431	crazy	38
2432	dinosaur	38
2433	expand	38
2434	favor	38
2435	feminist	38
2436	forth	38
2437	growth	38
2438	infidelity	38
2439	inherent	38
2440	instinct	38
2441	jail	38
2442	liberal-left	38
2443	logically	38
2444	miliband	38
2445	misery	38
2446	poverty	38
2447	prior	38
2448	ps	38
2449	reckon	38
2450	representation	38
2451	ro	38
2452	sect	38
2453	seeing	38
2454	selection	38
2455	settle	38
2456	six	38
2457	thomas	38
2458	toilet	38
2459	track	38
2460	traitor	38
2461	trap	38
2462	twice	38
2463	vagina	38
2464	widely	38
2465	wild	38
2466	yourselves	38
2467	'civil	37
2468	accusation	37
2469	apology	37
2470	army	37
2471	c4m	37
2472	contradiction	37
2473	countless	37
2474	disapproval	37
2475	elderly	37
2476	endless	37
2477	examine	37
2478	foolish	37
2479	found	37
2480	german	37
2481	harmful	37
2482	imaginary	37
2483	imagination	37
2484	insulting	37
2485	judaism	37
2486	liberalism	37
2487	limited	37
2488	organise	37
2489	originate	37
2490	overall	37
2491	parrot	37
2492	peaceful	37
2493	perception	37
2494	persuade	37
2495	product	37
2496	quarter	37
2497	realize	37
2498	related	37
2499	right-wing	37
2500	said	37
2501	screw	37
2502	shop	37
2503	slip	37
2504	squawk	37
2505	strategy	37
2506	suck	37
2507	sweden	37
2508	totalitarian	37
2509	warn	37
2510	winger	37
2511	acquire	36
2512	aggressive	36
2513	ashamed	36
2514	brief	36
2515	cheat	36
2516	colleague	36
2517	contribution	36
2518	criterion	36
2519	critical	36
2520	curse	36
2521	derive	36
2522	differ	36
2523	disqus	36
2524	distract	36
2525	evening	36
2526	exact	36
2527	f	36
2528	famous	36
2529	finish	36
2530	freak	36
2531	generate	36
2532	goat	36
2533	hair	36
2534	hysterical	36
2535	identical	36
2536	inclination	36
2537	infection	36
2538	internal	36
2539	ironic	36
2540	meanwhile	36
2541	miller	36
2542	monarch	36
2543	music	36
2544	nurture	36
2545	pledge	36
2546	president	36
2547	project	36
2548	proponent	36
2549	quo	36
2550	regret	36
2551	repent	36
2552	revelation	36
2553	roll	36
2554	search	36
2555	senior	36
2556	shift	36
2557	shortly	36
2558	silence	36
2559	sole	36
2560	theological	36
2561	unacceptable	36
2562	uncomfortable	36
2563	undemocratic	36
2564	useless	36
2565	virtually	36
2566	whenever	36
2567	wholly	36
2568	1984	35
2569	annulment	35
2570	b&b	35
2571	bank	35
2572	beg	35
2573	breach	35
2574	breath	35
2575	china	35
2576	connect	35
2577	consensual	35
2578	cristina	35
2579	decency	35
2580	dignity	35
2581	eastern	35
2582	elected	35
2583	essence	35
2584	fascism	35
2585	fortunately	35
2586	geoff	35
2587	growing	35
2588	horror	35
2589	hypocritical	35
2590	majesty	35
2591	material	35
2592	milliband	35
2593	organ	35
2594	orwell	35
2595	pagan	35
2596	parenting	35
2597	participate	35
2598	penguin	35
2599	perverted	35
2600	predict	35
2601	presence	35
2602	print	35
2603	recognised	35
2604	reserve	35
2605	rhetoric	35
2606	scuttle	35
2607	sheer	35
2608	sink	35
2609	supply	35
2610	tea	35
2611	throat	35
2612	tip	35
2613	traditionalist	35
2614	travel	35
2615	upbringing	35
2616	weight	35
2617	wicked	35
2618	william	35
2619	'marriage	34
2620	25	34
2621	abhorrent	34
2622	absurdity	34
2623	albeit	34
2624	amazing	34
2625	bus	34
2626	canterbury	34
2627	chivers	34
2628	comfort	34
2629	constant	34
2630	cool	34
2631	distinguish	34
2632	doctor	34
2633	duck	34
2634	dying	34
2635	egg	34
2636	enlightened	34
2637	era	34
2638	experiment	34
2639	friendly	34
2640	genetically	34
2641	gun	34
2642	habit	34
2643	height	34
2644	hilarious	34
2645	incredibly	34
2646	insane	34
2647	iq	34
2648	isnt	34
2649	jaybee001	34
2650	judgment	34
2651	leading	34
2652	mechanism	34
2653	n	34
2654	naive	34
2655	pleased	34
2656	pop	34
2657	possess	34
2658	praise	34
2659	pressing	34
2660	range	34
2661	regular	34
2662	respectable	34
2663	sham	34
2664	size	34
2665	spectrum	34
2666	swing	34
2667	unreasonable	34
2668	violent	34
2669	wedge	34
2670	1000	33
2671	admire	33
2672	appalling	33
2673	arbitrary	33
2674	breeding	33
2675	charity	33
2676	climate	33
2677	combine	33
2678	convention	33
2679	cope	33
2680	credibility	33
2681	daddy	33
2682	debt	33
2683	destructive	33
2684	disordered	33
2685	dna	33
2686	employment	33
2687	firmly	33
2688	fptp	33
2689	frequently	33
2690	gomorrah	33
2691	grandchildren	33
2692	historically	33
2693	household	33
2694	imam	33
2695	increasing	33
2696	innocent	33
2697	johnson	33
2698	length	33
2699	loser	33
2700	m	33
2701	mail	33
2702	medieval	33
2703	originally	33
2704	p	33
2705	participant	33
2706	program	33
2707	rear	33
2708	registered	33
2709	reward	33
2710	rub	33
2711	russian	33
2712	scientist	33
2713	scream	33
2714	slow	33
2715	smoke	33
2716	solely	33
2717	soviet	33
2718	submit	33
2719	swear	33
2720	teenager	33
2721	thankfully	33
2722	thick	33
2723	tick	33
2724	void	33
2725	wall	33
2726	ward	33
2727	wave	33
2728	1.5%	32
2729	19th	32
2730	80	32
2731	bedrock	32
2732	beneficial	32
2733	binding	32
2734	bird	32
2735	cease	32
2736	chaos	32
2737	condemnation	32
2738	credit	32
2739	delude	32
2740	demonstration	32
2741	directive	32
2742	dozen	32
2743	emperor	32
2744	ex	32
2745	explicitly	32
2746	fabric	32
2747	facebook	32
2748	familiar	32
2749	favourite	32
2750	govt	32
2751	greece	32
2752	handle	32
2753	headline	32
2754	https	32
2755	iron	32
2756	match	32
2757	matt	32
2758	minded	32
2759	mockery	32
2760	mutation	32
2761	oppress	32
2762	organism	32
2763	parade	32
2764	plant	32
2765	proclaim	32
2766	professor	32
2767	prosecution	32
2768	provided	32
2769	reproductive	32
2770	sean	32
2771	simon	32
2772	sperm	32
2773	sterile	32
2774	surrogate	32
2775	theirs	32
2776	torture	32
2777	train	32
2778	unjust	32
2779	usage	32
2780	wet	32
2781	whim	32
2782	'modern'	31
2783	abuser	31
2784	addition	31
2785	alteration	31
2786	arse	31
2787	asian	31
2788	ass	31
2789	bearing	31
2790	boil	31
2791	celebration	31
2792	center	31
2793	conception	31
2794	conclude	31
2795	condone	31
2796	confident	31
2797	criticism	31
2798	curious	31
2799	default	31
2800	demographic	31
2801	eg	31
2802	emotion	31
2803	encounter	31
2804	film	31
2805	gather	31
2806	goods	31
2807	gulliver	31
2808	hateful	31
2809	hi	31
2810	import	31
2811	inflict	31
2812	laughable	31
2813	left-wing	31
2814	legacy	31
2815	mercy	31
2816	moses	31
2817	nicholas	31
2818	obtain	31
2819	oppression	31
2820	partly	31
2821	polite	31
2822	pot	31
2823	pregnancy	31
2824	prohibition	31
2825	rabbi	31
2826	random	31
2827	remotely	31
2828	resolve	31
2829	sane	31
2830	scheme	31
2831	se	31
2832	sentiment	31
2833	separation	31
2834	stamp	31
2835	strengthen	31
2836	substance	31
2837	swivel-eyed	31
2838	tackle	31
2839	theft	31
2840	tim	31
2841	tool	31
2842	unintended	31
2843	versa	31
2844	viewpoint	31
2845	whip	31
2846	wit	31
2847	'normal'	30
2848	10%	30
2849	adam	30
2850	advise	30
2851	afterwards	30
2852	ancestor	30
2853	arrange	30
2854	bite	30
2855	briton	30
2856	button	30
2857	candidate	30
2858	census	30
2859	cleric	30
2860	committee	30
2861	condom	30
2862	consult	30
2863	consumation	30
2864	dawn	30
2865	dc	30
2866	deceive	30
2867	deity	30
2868	delay	30
2869	depth	30
2870	desperately	30
2871	equalities	30
2872	filthy	30
2873	fish	30
2874	frighten	30
2875	highlight	30
2876	hijack	30
2877	ideological	30
2878	iii	30
2879	interference	30
2880	lad	30
2881	lazy	30
2882	loony	30
2883	maria	30
2884	memory	30
2885	merry	30
2886	mickyross	30
2887	mixed	30
2888	mob	30
2889	noun	30
2890	obama	30
2891	odone	30
2892	outright	30
2893	oxford	30
2894	plague	30
2895	plot	30
2896	polly	30
2897	powell	30
2898	profound	30
2899	promiscuity	30
2900	regularly	30
2901	religionist	30
2902	righteous	30
2903	servant	30
2904	shallow	30
2905	signatory	30
2906	sovereign	30
2907	spending	30
2908	square	30
2909	statistically	30
2910	sympathy	30
2911	translation	30
2912	trivial	30
2913	twenty	30
2914	uncle	30
2915	warning	30
